MATCH,MATCH2,TEAM,PLAYER,NAME,NAME2,POS,PC ,PA ,PC/PA,PR,MIN,GS,S,SG,FC,FS,PLAYER2,NAME3,MIN2,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_Z1,A_Z2,A_Z3,A_Z4,A_Z5,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,2Y_R,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_attacking3rd_a,Delivery_solo_runs_attacking3rd_b,Delivery_solo_runs_penalty_area,Delivery_solo_runs_penalty_area_a,Delivery_solo_runs_penalty_area_b,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Activity_time_spent_Z1,Activity_time_spent_Z2,Activity_time_spent_Z3,Activity_time_spent_Z4,Activity_time_spent_Z5,Distance_covered_m,ADC_m_Z1,ADC_m_Z2,ADC_m_Z3,ADC_m_Z4,ADC_m_Z5,Top_Speed,Sprints
37,37,FRA,7,GRIEZMANN,Antoine GRIEZMANN 7,FW,30,41,73,40,68,,2,2,2,1,7,GRIEZMANN,"70'37""",8270,4423,2496,76,46,6,25,30.38,65,26,6,2,1,,2,,1,,,,,2,2/2,2,2,,,,0,3,0,1,,,"70'37""",65,26,6,2,1,8270,2940,3428,1150,514,238,30.38,25
37,37,FRA,8,LEMAR,Thomas LEMAR 8,FW,51,56,91,52,90,,1,0,1,1,8,LEMAR,"95'42""",701,6041,3051,64,34,3,36,31.97,63,29,5,2,1,,1,,,,,,,1,4/4,4,4,3/0,3,0,,,0,2,,,"95'42""",63,29,5,2,1,10701,3401,4903,1494,659,244,31.97,36
37,37,FRA,9,GIROUD,Olivier GIROUD 9,FW,9,13,69,17,90,,3,1,2,1,9,GIROUD,"95'42""",9083,5052,2502,83,55,13,39,26.64,73,20,5,2,,,3,,,,,,,2,,,,,,,,,0,1,,,"95'42""",73,20,5,2,,9083,3772,3427,1148,534,202,26.64,39
37,37,FRA,11,DEMBELE,Ousmane DEMBELE 11,FW,33,43,77,46,78,,2,0,,,11,DEMBELE,"80'21""",8903,4695,2636,66,36,4,30,32.83,66,26,5,2,1,,2,,,,,,,,4/4,4,4,0/2,0,2,,,0,1,,,"80'21""",66,26,5,2,1,8903,3367,3654,1104,535,243,32.83,30
37,37,FRA,13,KANTE,Ngolo KANTE 13,MF,71,80,89,63,90,,,,1,2,13,KANTE,"95'42""",349,5439,3504,50,14,,31,32.83,62,30,7,1,,,,,,,,,,1,9/2,9,2,,,,,,,,0,1,"95'42""",62,30,7,1,,10349,3082,4948,1652,505,162,32.83,31
37,37,FRA,15,NZONZI,Steven NZONZI 15,MF,59,64,92,54,90,,,,,1,15,NZONZI,"95'42""",1111,5682,3760,53,19,3,22,32.18,59,35,5,1,,,,,,,,,,,11/4,11,4,,,,,,1,0,,,"95'42""",59,35,5,1,,11111,3556,5858,1191,348,158,32.18,22
37,37,FRA,19,SIDIBE,Djibril SIDIBE 19,DF,81,95,85,82,90,,,,1,,19,SIDIBE,"95'42""",124,5250,3214,43,20,1,49,31.28,68,23,5,3,1,,,,,,,,,1,11/2,11,2,3/0,3,0,0,2,,,0,1,"95'42""",68,23,5,3,1,10124,3469,3829,1526,871,429,31.28,49
37,37,FRA,21,HERNANDEZ,Lucas HERNANDEZ 21,DF,28,32,88,34,50,,,,1,2,21,HERNANDEZ,"52'24""",5438,2873,1625,45,23,1,27,31.5,68,25,4,2,1,,,,,,,,,1,3/2,3,2,1/0,1,0,0,1,0,2,1,1,"52'24""",68,25,4,2,1,5438,1959,2259,682,369,169,31.5,27
37,37,FRA,10,MBAPPE,Kylian MBAPPE 10,FW,9,12,75,13,12,,,,,,10,MBAPPE,"15'21""",1612,1064,329,85,64,11,7,21.96,69,24,5,2,,,,,,,,,,,0/2,0,2,,,,,,0,1,,,"15'21""",69,24,5,2,,1612,629,634,232,102,15,21.96,7
37,37,FRA,18,FEKIR,Nabil FEKIR 18,FW,12,16,75,15,22,,2,1,,,18,FEKIR,"25'05""",2871,1590,981,72,46,6,13,27.68,63,29,5,2,1,,2,,,,,,,,0/1,0,1,,,,,,0,1,,,"25'05""",63,29,5,2,1,2871,948,1264,417,172,70,27.68,13
37,37,FRA,22,MENDY,Benjamin MENDY 22,DF,25,31,81,29,40,,,,,,22,MENDY,"43'18""",4247,2022,1539,46,23,1,18,29.48,70,22,5,2,1,,,,,,,,,,3/1,3,1,2/0,2,0,,,,,,,"43'18""",70,22,5,2,1,4247,1491,1654,638,318,146,29.48,18
38,38,AUS,1,RYAN,Mathew RYAN 1,GK,29,30,97,12,90,,,,,,1,RYAN,"95'09""",4419,1778,1484,,,,2,18.9,93,6,1,,,,,,,1,,,,,,,,,,,,,,,,,"95'09""",93,6,1,,,4419,3314,972,112,21,,18.9,2
38,38,AUS,5,MILLIGAN,Mark MILLIGAN 5,DF,79,84,94,74,90,,,,1,,5,MILLIGAN,"95'09""",9178,3732,3401,25,9,5,17,28.12,72,23,4,1,,,,,,,1,,,1,6/0,6,0,1/0,1,0,,,0,1,2,2,"95'09""",72,23,4,1,,9178,3981,3862,918,285,132,28.12,17
38,38,AUS,7,LECKIE,Mathew LECKIE 7,FW,19,26,73,35,90,,2,0,1,3,7,LECKIE,"95'09""",10417,4710,3338,71,40,12,35,33.08,64,29,4,2,1,,2,,,,,,,1,2/3,2,3,1/2,1,2,0,1,3,4,2,2,"95'09""",64,29,4,2,1,10417,3639,4682,1268,531,297,33.08,35
38,38,AUS,9,JURIC,Tomi JURIC 9,FW,7,11,64,10,53,,,,,,9,JURIC,"53'40""",5881,2679,2147,76,40,13,28,27.22,67,25,5,2,1,,,,,,,,,,1/0,1,0,,,,0,1,0,1,,,"53'40""",67,25,5,2,1,5881,2235,2326,765,384,171,27.22,28
38,38,AUS,10,KRUSE,Robbie KRUSE 10,FW,8,11,73,13,58,,,,,1,10,KRUSE,"58'45""",6571,3034,2127,65,33,11,29,33.08,63,29,5,2,1,,,,2,,,,,,1/0,1,0,,,,,,0,1,,,"58'45""",63,29,5,2,1,6571,2173,2950,766,380,302,33.08,29
38,38,AUS,13,MOOY,Aaron MOOY 13,MF,74,86,86,68,90,,1,0,1,,13,MOOY,"95'09""",10399,4487,3844,44,18,,12,28.58,63,31,5,1,,,1,,,,,,,1,10/0,10,0,7/0,7,0,,,0,1,1,1,"95'09""",63,31,5,1,,10399,3259,5372,1369,281,118,28.58,12
38,38,AUS,15,JEDINAK,Mile JEDINAK 15,MF,67,74,91,59,90,,4,1,3,1,15,JEDINAK,"95'09""",10352,4369,3834,46,20,8,18,28.12,65,28,6,1,,,4,,,,1,,,3,7/2,7,2,2/0,2,0,,,,,1,1,"95'09""",65,28,6,1,,10352,3767,4814,1347,320,104,28.12,18
38,38,AUS,16,BEHICH,Aziz BEHICH 16,DF,41,47,87,44,90,,1,0,1,1,16,BEHICH,"95'09""",9967,4141,3467,42,22,1,35,31.97,66,26,5,2,1,,1,,,,,,,1,4/1,4,1,1/0,1,0,,,1,2,,,"95'09""",66,26,5,2,1,9967,3257,4301,1466,541,402,31.97,35
38,38,AUS,19,RISDON,Joshua RISDON 19,DF,41,52,79,48,90,,,,1,1,19,RISDON,"95'09""",10398,4257,3810,41,23,1,36,30.82,68,24,5,2,1,,,,1,,,,,1,14/1,14,1,2/0,2,0,2,0,2,1,2,2,"95'09""",68,24,5,2,1,10398,3765,4174,1543,644,272,30.82,36
38,38,AUS,20,SAINSBURY,Trent SAINSBURY 20,DF,77,83,93,72,90,,2,0,1,1,20,SAINSBURY,"95'09""",8634,3542,3282,26,10,6,18,27.68,72,23,4,1,,,2,,,,,,,1,5/2,5,2,,,,0,1,0,1,3,4,"95'09""",72,23,4,1,,8634,3471,3735,1007,324,97,27.68,18
38,38,AUS,23,ROGIC,Tom ROGIC 23,MF,20,22,91,23,72,,2,1,1,1,23,ROGIC,"72'29""",7730,3362,2831,70,34,2,16,29.7,66,29,4,1,,,2,,,,1,,,1,2/2,2,2,3/0,3,0,,,0,2,,,"72'29""",66,29,4,1,,7730,2844,3577,977,272,60,29.7,16
38,38,AUS,4,CAHILL,Tim CAHILL 4,FW,4,8,50,7,37,,1,0,2,1,4,CAHILL,"41'29""",4144,1587,1391,88,60,23,16,28.12,70,24,4,2,,,1,,,,,,,2,1/0,1,0,,,,,,0,1,,,"41'29""",70,24,4,2,,4144,1573,1758,486,269,58,28.12,16
38,38,AUS,17,ARZANI,Daniel ARZANI 17,FW,9,11,82,10,32,,1,0,1,1,17,ARZANI,"36'24""",3842,1584,1193,77,48,10,17,31.28,74,18,5,2,1,,1,,,,1,,,1,2/0,2,0,,,,2,0,2,1,,,"36'24""",74,18,5,2,1,3842,1732,1191,561,265,93,31.28,17
38,38,AUS,22,IRVINE,Jackson IRVINE 22,MF,4,9,44,4,18,,,,,,22,IRVINE,"22'40""",2997,1207,1108,72,44,12,17,26.1,58,29,9,3,1,,,,,,,,,,1/0,1,0,,,,,,,,,,"22'40""",58,29,9,3,1,2997,850,1199,588,276,84,26.1,17
38,38,PER,1,GALLESE,Pedro GALLESE 1,GK,20,35,57,7,90,,,,,1,1,GALLESE,"95'09""",3219,964,1261,,,,1,19.04,95,4,1,,,,,,,2,,,,,2/0,2,0,,,,,,,,,,"95'09""",95,4,1,,,3219,2425,623,154,8,9,19.04,1
38,38,PER,4,SANTAMARIA,Anderson SANTAMARIA 4,DF,38,39,97,28,90,,,,,,4,SANTAMARIA,"95'09""",8343,2495,3968,10,4,2,28,28.37,77,18,3,1,1,,,,,,,,,,1/0,1,0,,,,2,1,1,0,3,5,"95'09""",77,18,3,1,1,8343,4043,2856,801,429,214,28.37,28
38,38,PER,6,TRAUCO,Miguel TRAUCO 6,DF,47,58,81,49,90,,,,,,6,TRAUCO,"95'09""",9717,2979,4659,19,6,1,30,29.02,68,26,5,1,,,,,,,,,,,4/1,4,1,1/0,1,0,,,0,1,3,3,"95'09""",68,26,5,1,,9717,3545,4269,1271,467,165,29.02,30
38,38,PER,8,CUEVA,Christian CUEVA 8,MF,28,35,80,32,90,,,,1,4,8,CUEVA,"95'09""",168,3475,4333,50,20,3,40,29.7,67,26,4,2,1,,,,,,,,,1,3/2,3,2,2/2,2,2,,,2,2,,,"95'09""",67,26,4,2,1,10168,3664,4178,1299,780,247,29.7,40
38,38,PER,9,GUERRERO,Paolo GUERRERO 9,FW,10,16,62,15,90,1,2,2,1,,9,GUERRERO,"95'09""",8834,2991,3720,65,26,7,26,29.23,73,21,5,1,,1,2,1,1,,,,,1,2/1,2,1,,,,,,,,2,2,"95'09""",73,21,5,1,,8834,3757,3461,1006,422,188,29.23,26
38,38,PER,13,TAPIA,Renato TAPIA 13,MF,18,21,86,14,63,,,,,,13,TAPIA,"63'56""",6933,2170,3380,31,9,3,14,29.23,65,28,6,1,,,,,,,,,,,1/0,1,0,,,,0,3,,,2,2,"63'56""",65,28,6,1,,6933,2483,3104,999,276,71,29.23,14
38,38,PER,15,RAMOS,Christian RAMOS 15,DF,34,38,89,31,90,,,,,,15,RAMOS,"95'09""",8861,2733,4073,11,3,2,25,25.74,75,20,4,1,,,,,,,,,,,2/0,2,0,,,,1,2,,,3,5,"95'09""",75,20,4,1,,8861,4077,3257,991,418,118,25.74,25
38,38,PER,17,ADVINCULA,Luis ADVINCULA 17,DF,35,42,83,37,90,,,,2,4,17,ADVINCULA,"95'09""",8960,2817,4199,18,6,,39,31.5,74,20,3,2,1,,,,,,,,,2,2/1,2,1,,,,0,2,,,2,2,"95'09""",74,20,3,2,1,8960,3853,3282,937,527,361,31.5,39
38,38,PER,18,CARRILLO,Andre CARRILLO 18,FW,19,23,83,25,79,1,1,1,,1,18,CARRILLO,"79'12""",8032,2543,3528,46,18,4,27,29.92,68,25,5,1,1,1,1,,,,,,,,0/2,0,2,0/1,0,1,0,1,1,0,1,2,"79'12""",68,25,5,1,1,8032,3011,3378,985,429,229,29.92,27
38,38,PER,19,YOTUN,Yoshimar YOTUN 19,MF,31,38,82,35,45,,1,0,2,1,19,YOTUN,"46'06""",5476,1892,2708,36,11,,15,26.82,60,32,7,1,,,1,,,,1,,,2,3/1,3,1,1/0,1,0,2,1,,,,,"46'06""",60,32,7,1,,5476,1688,2621,858,244,65,26.82,15
38,38,PER,20,FLORES,Edison FLORES 20,FW,16,23,70,24,90,,,,1,1,20,FLORES,"95'09""",976,3697,4843,42,15,1,29,27,61,31,6,2,,,,,,,,,,1,1/1,1,1,,,,2,3,,,1,1,"95'09""",61,31,6,2,,10976,3552,5139,1598,546,141,27,29
38,38,PER,7,HURTADO,Paolo HURTADO 7,MF,16,18,89,18,27,,,,2,,7,HURTADO,"31'13""",3763,1220,1609,41,12,1,18,30.38,57,34,6,2,1,,,,,,1,,,2,0/1,0,1,0/1,0,1,0,1,,,1,1,"31'13""",57,34,6,2,1,3763,1032,1796,532,276,127,30.38,18
38,38,PER,16,CARTAGENA,Wilder CARTAGENA 16,MF,3,4,75,4,11,,,,1,,16,CARTAGENA,"15'57""",2065,753,953,40,10,,6,22.14,54,34,10,2,,,,,,,,,,1,0/1,0,1,,,,,,,,,,"15'57""",54,34,10,2,,2065,500,1016,430,118,1,22.14,6
38,38,PER,23,AQUINO,Pedro AQUINO 23,MF,24,27,89,20,45,,,,2,1,23,AQUINO,"49'03""",5105,1533,2459,16,2,,18,28.12,65,27,6,2,,,,,,,,,,2,,,,,,,1,2,,,1,1,"49'03""",65,27,6,2,,5105,1645,2290,760,324,86,28.12,18
39,39,NGA,23,UZOHO,Francis UZOHO 23,GK,9,17,53,4,90,,,,,1,23,UZOHO,"96'38""",3149,770,1493,,,,,10.8,96,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,2,IDOWU,Bryan IDOWU 2,DF,23,28,82,25,90,,,,1,1,2,IDOWU,"96'38""",9643,2343,4811,29,12,2,45,27.68,71,22,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,4,NDIDI,Wilfred NDIDI 4,MF,29,34,85,23,90,,1,0,3,3,4,NDIDI,"96'38""",10250,2497,5262,38,15,3,21,27.9,63,30,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,5,EKONG,William EKONG 5,DF,12,16,75,11,90,,,,,,5,EKONG,"96'38""",8392,2041,4310,21,7,2,20,28.12,75,21,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,6,BALOGUN,Leon BALOGUN 6,DF,12,18,67,14,90,,1,1,2,1,6,BALOGUN,"96'38""",9114,2123,4720,20,6,4,25,30.38,71,24,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,7,MUSA,Ahmed MUSA 7,FW,11,18,61,18,89,,1,0,2,2,7,MUSA,"93'54""",9006,2466,4340,62,32,6,45,30.82,75,18,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,8,ETEBO,Oghenekaro ETEBO 8,MF,19,25,76,16,90,,3,0,2,2,8,ETEBO,"96'38""",9834,2448,5112,43,16,1,24,31.97,63,31,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,10,MIKEL,John Obi MIKEL 10,MF,32,39,82,26,90,,,,3,1,10,MIKEL,"96'38""",9825,2319,5032,37,15,5,19,27.9,68,26,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,11,MOSES,Victor MOSES 11,FW,8,14,57,15,90,1,1,1,2,,11,MOSES,"96'38""",9586,2323,4669,38,21,4,32,26.28,69,24,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,14,IHEANACHO,Kelechi IHEANACHO 14,FW,6,8,75,11,45,,,,1,,14,IHEANACHO,"47'10""",4757,1334,2312,69,33,9,30,30.38,69,22,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,22,OMERUO,Kenneth OMERUO 22,DF,20,22,91,14,89,,,,1,2,22,OMERUO,"91'45""",8595,1969,4476,19,5,1,27,30.82,71,24,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,9,IGHALO,Odion IGHALO 9,FW,4,4,100,8,45,,2,1,2,2,9,IGHALO,"49'28""",4900,1230,2298,44,25,9,10,27.43,65,28,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,13,NWANKWO,Simeon NWANKWO 13,FW,0,0,0,0,1,,,,1,,13,NWANKWO,"2'44""",234,80,56,18,5,,1,21.31,76,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,NGA,18,IWOBI,Alex IWOBI 18,FW,1,1,100,1,1,,,,,,18,IWOBI,"4'53""",479,144,155,29,9,,,18,66,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,12,ARMANI,Franco ARMANI 12,GK,15,23,65,13,90,,,,,,12,ARMANI,"96'38""",4800,1979,1197,,,,2,22.5,94,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,2,MERCADO,Gabriel MERCADO 2,DF,37,45,82,40,90,,,,2,,2,MERCADO,"96'38""",9276,4319,2497,35,14,4,30,29.92,72,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,3,TAGLIAFICO,Nicolas TAGLIAFICO 3,DF,34,41,83,32,80,,2,0,1,2,3,TAGLIAFICO,"81'30""",8299,3955,2273,35,16,2,27,29.02,68,25,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,7,BANEGA,Ever BANEGA 7,MF,79,89,89,73,90,,,,3,1,7,BANEGA,"96'38""",428,4935,2955,50,19,1,34,27,66,26,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,9,HIGUAIN,Gonzalo HIGUAIN 9,FW,21,26,81,26,90,,2,1,2,,9,HIGUAIN,"96'38""",9457,4332,2437,74,42,7,39,30.38,75,19,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,10,MESSI,Lionel MESSI 10,FW,50,64,78,63,90,1,2,2,1,4,10,MESSI,"96'38""",8702,4125,2197,71,33,3,33,27.43,81,13,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,11,DI MARIA,Angel DI MARIA 11,MF,12,18,67,22,72,,1,0,,3,11,DI MARIA,"73'12""",7390,3460,2003,62,32,4,30,31.5,71,22,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,14,MASCHERANO,Javier MASCHERANO 14,DF,71,81,88,63,90,,,,2,4,14,MASCHERANO,"96'38""",9529,4046,3074,41,8,,25,30.38,69,25,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,15,E. PEREZ,Enzo PEREZ 15,MF,34,35,97,31,61,,,,2,2,15,E. PEREZ,"62'15""",6141,2688,2031,40,13,1,29,29.23,71,21,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,16,ROJO,Marcos ROJO 16,DF,43,49,88,35,90,1,1,1,1,2,16,ROJO,"96'38""",9815,4455,2802,23,9,4,25,31.03,68,25,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,17,OTAMENDI,Nicolas OTAMENDI 17,DF,61,68,90,48,90,,,,,,17,OTAMENDI,"96'38""",9911,4444,2883,25,9,4,22,28.8,66,27,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,13,MEZA,Maximiliano MEZA 13,MF,6,7,86,10,18,,,,,,13,MEZA,"23'26""",2354,1141,543,65,35,17,10,21.96,69,23,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,19,AGUERO,Sergio AGUERO 19,FW,0,0,0,0,10,,,,,,19,AGUERO,"15'08""",1675,770,411,71,48,11,8,27.9,63,27,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,ARG,22,PAVON,Cristian PAVON 22,MF,13,19,68,20,29,,,,1,,22,PAVON,"34'23""",3490,1871,715,74,44,4,14,31.5,73,21,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,ISL,1,HALLDORSSON,Hannes HALLDORSSON 1,GK,13,23,57,10,90,,,,,1,1,HALLDORSSON,"96'19""",5503,1414,1855,,,,,12.1,92,7,1,,,,,,,,,,,,,,,,,,,,,,,,"96'19""",92,7,1,,,5503,4341,1123,34,5,,12.1,
40,40,ISL,2,SAEVARSSON,Birkir SAEVARSSON 2,DF,18,25,72,19,90,,,,1,,2,SAEVARSSON,"96'19""",8827,2551,4025,26,5,1,20,31.5,74,19,6,1,,,,,,,1,,,1,6/0,6,0,1/0,1,0,0,1,0,1,4,5,"96'19""",74,19,6,1,,8827,3661,3303,1248,396,219,31.5,20
40,40,ISL,5,INGASON,Sverrir INGASON 5,DF,24,28,86,17,90,,2,1,2,,5,INGASON,"96'19""",10148,2678,4557,24,13,8,22,31.5,64,30,5,1,,,2,,,,,,,2,,,,,,,0,1,,,5,5,"96'19""",64,30,5,1,,10148,3265,5096,1161,427,199,31.5,22
40,40,ISL,6,R. SIGURDSSON,Ragnar SIGURDSSON 6,DF,21,26,81,17,70,,,,1,,6,R. SIGURDSSON,"72'12""",6904,1928,3333,28,14,7,13,28.12,68,27,4,1,,,,,,,,,,1,0/1,0,1,,,,0,1,,,2,2,"72'12""",68,27,4,1,,6904,2505,3285,763,262,89,28.12,13
40,40,ISL,7,GUDMUNDSSON,Johann GUDMUNDSSON 7,MF,25,34,74,25,90,,2,1,,1,7,GUDMUNDSSON,"96'19""",9768,3031,3965,56,29,5,45,31.5,72,21,4,2,1,,2,,,,,,,,5/0,5,0,3/1,3,1,,,2,1,,,"96'19""",72,21,4,2,1,9768,4030,3553,1245,702,238,31.5,45
40,40,ISL,8,B. BJARNASON,Birkir BJARNASON 8,MF,17,27,63,30,89,,4,1,,3,8,B. BJARNASON,"91'23""",8705,2720,3721,55,30,6,37,30.82,72,21,4,2,1,,4,,,,,,,,2/1,2,1,1/0,1,0,,,,,1,1,"91'23""",72,21,4,2,1,8705,3312,3288,1201,555,349,30.82,37
40,40,ISL,10,G. SIGURDSSON,Gylfi SIGURDSSON 10,MF,28,40,70,27,90,1,3,2,1,,10,G. SIGURDSSON,"96'19""",10385,3217,4672,63,36,8,31,29.48,64,27,7,2,,1,3,,,,,,,1,7/0,7,0,2/1,2,1,0,1,2,2,,,"96'19""",64,27,7,2,,10385,3160,4656,1754,619,196,29.48,31
40,40,ISL,11,A. FINNBOGASON,Alfred FINNBOGASON 11,FW,14,21,67,18,85,,1,0,1,1,11,A. FINNBOGASON,"86'55""",9218,2960,4113,74,46,18,45,29.7,69,22,6,2,1,,1,,1,,1,,,1,0/1,0,1,2/0,2,0,1,1,1,0,,,"86'55""",69,22,6,2,1,9218,3226,3430,1479,679,404,29.7,45
40,40,ISL,17,GUNNARSSON,Aron GUNNARSSON 17,MF,31,35,89,22,90,,2,1,,,17,GUNNARSSON,"96'19""",9922,2708,4768,43,18,6,16,22.86,63,31,5,1,,,2,,,,,,,,7/1,7,1,,,,,,,,0,1,"96'19""",63,31,5,1,,9922,3286,5129,1119,373,15,22.86,16
40,40,ISL,18,MAGNUSSON,Hordur MAGNUSSON 18,DF,12,19,63,20,90,,1,0,1,,18,MAGNUSSON,"96'19""",9805,3062,4128,36,18,9,33,28.37,69,23,5,2,1,,1,,,,,,,1,1/0,1,0,,,,,,0,1,2,2,"96'19""",69,23,5,2,1,9805,3554,3947,1438,630,236,28.37,33
40,40,ISL,20,HALLFREDSSON,Emil HALLFREDSSON 20,MF,31,38,82,27,90,,1,0,2,3,20,HALLFREDSSON,"96'19""",9883,2719,4732,47,21,11,21,27,67,26,6,1,,,1,,,,1,,,2,6/0,6,0,,,,1,2,1,1,,,"96'19""",67,26,6,1,,9883,3545,4409,1388,397,144,27,21
40,40,ISL,4,GUDMUNDSSON,Albert GUDMUNDSSON 4,MF,0,1,0,1,5,,,,,1,4,GUDMUNDSSON,"9'24""",1034,311,328,52,30,11,4,27,65,23,9,2,1,,,,,,,,,,,,,,,,,,,,,,"9'24""",65,23,9,2,1,1034,281,389,265,72,27,27,4
40,40,ISL,9,SIGURDARSON,Bjorn SIGURDARSON 9,FW,4,5,80,3,20,,,,1,,9,SIGURDARSON,"24'07""",2560,949,695,73,42,16,12,32.83,71,22,4,2,1,,,,,,,,,1,1/0,1,0,1/0,1,0,,,0,1,,,"24'07""",71,22,4,2,1,2560,1038,947,272,197,106,32.83,12
40,40,ISL,21,TRAUSTASON,Arnor TRAUSTASON 21,MF,0,2,0,2,1,,1,0,,,21,TRAUSTASON,"4'56""",662,254,206,55,41,16,7,22.5,59,24,9,7,1,,1,,,,,,,,,,,,,,,,,,,,"4'56""",59,24,9,7,1,662,171,219,131,125,16,22.5,7
40,40,CRO,12,L. KALINIC,Lovre KALINIC 12,GK,14,23,61,7,90,,,,,1,12,L. KALINIC,"96'19""",4103,1651,1237,,,,1,21.17,94,5,1,,,,,,,5,,,,,,,,,,,,,,,1,1,"96'19""",94,5,1,,,4103,3116,787,146,54,,21.17,1
40,40,CRO,4,PERISIC,Ivan PERISIC 4,FW,22,32,69,31,90,1,3,1,,1,4,PERISIC,"96'19""",9962,4080,3064,59,33,8,43,30.38,71,21,5,2,1,1,3,,,,,,,,1/2,1,2,1/0,1,0,,,0,1,1,2,"96'19""",71,21,5,2,1,9962,4138,3482,1312,768,262,30.38,43
40,40,CRO,5,CORLUKA,Vedran CORLUKA 5,DF,45,50,90,33,90,,,,2,,5,CORLUKA,"96'19""",8434,3337,2904,17,4,2,20,28.8,77,19,3,1,,,,,,,,,,2,2/0,2,0,,,,1,2,,,6,9,"96'19""",77,19,3,1,,8434,3968,3138,902,297,129,28.8,20
40,40,CRO,8,KOVACIC,Mateo KOVACIC 8,MF,77,80,96,73,81,,1,0,1,2,8,KOVACIC,"83'12""",8800,3879,2696,36,13,,22,27.43,66,27,6,1,,,1,,,,,,,1,6/0,6,0,,,,2,2,0,2,1,1,"83'12""",66,27,6,1,,8800,3214,3920,1179,370,117,27.43,22
40,40,CRO,9,KRAMARIC,Andrej KRAMARIC 9,FW,41,46,89,42,90,,2,0,1,1,9,KRAMARIC,"96'19""",575,4738,2902,68,36,8,43,32.18,68,24,5,2,1,,2,,,,,,,1,3/0,3,0,1/1,1,1,,,0,1,,,"96'19""",68,24,5,2,1,10575,4093,4034,1438,694,316,32.18,43
40,40,CRO,10,MODRIC,Luka MODRIC 10,MF,50,57,88,49,65,,1,0,,,10,MODRIC,"66'25""",6303,3006,1806,44,16,1,9,22.32,71,24,4,1,,,1,,,,,,,,8/2,8,2,,,,,,,,,,"66'25""",71,24,4,1,,6303,2480,2816,786,212,9,22.32,9
40,40,CRO,13,JEDVAJ,Tin JEDVAJ 13,DF,30,37,81,32,90,,,,1,,13,JEDVAJ,"96'19""",9209,3836,3110,34,14,4,27,30.82,73,20,4,2,1,,,,,,1,,,1,1/1,1,1,1/0,1,0,0,1,,,0,1,"96'19""",73,20,4,2,1,9209,3769,3389,1175,550,326,30.82,27
